baseline,benchmark,mode,model,served_model_name,task_id,sample_id,compile_pass,sim_pass,final_pass,failure_category,prompt_hash,latency_seconds,completion_tokens,total_tokens,source_run_id
baseline_v0_1,rtllm2,pass1,qwen25-coder-32b,qwen25-coder-32b,Arithmetic__Multiplier__multi_16bit,0,True,True,True,passed,bfa3cf9915e6ebaa5873400bc14776f50f0388f7bc579db140036b9b301eb212,7.056754627265036,360,1152,rtllm2_pass1_qwen25_coder
baseline_v0_1,rtllm2,pass1,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Arithmetic__Multiplier__multi_16bit,0,True,True,True,passed,bfa3cf9915e6ebaa5873400bc14776f50f0388f7bc579db140036b9b301eb212,3.671398156322539,393,1185,rtllm2_pass1_qwen3_coder
baseline_v0_1,rtllm2,pass1,qwen36-27b,qwen36-27b,Arithmetic__Multiplier__multi_16bit,0,True,True,True,passed,bfa3cf9915e6ebaa5873400bc14776f50f0388f7bc579db140036b9b301eb212,9.475996704772115,627,1454,rtllm2_pass1_qwen36_27b
baseline_v0_1,rtllm2,pass1,qwen36-35b-a3b,qwen36-35b-a3b,Arithmetic__Multiplier__multi_16bit,0,True,True,True,passed,bfa3cf9915e6ebaa5873400bc14776f50f0388f7bc579db140036b9b301eb212,3.1614950369112194,595,1422,rtllm2_pass1_qwen36_35b_a3b
baseline_v0_1,rtllm2,pass1,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Arithmetic__Multiplier__multi_8bit,0,False,False,False,compile_failure,385844083c14f86c9900ab7d9d388fc6a9d1348cb99f0ebab51579d9d0accb2e,9.951147951185703,222,577,rtllm2_pass1_deepseek_coder
baseline_v0_1,rtllm2,pass1,qwen25-coder-32b,qwen25-coder-32b,Arithmetic__Multiplier__multi_8bit,0,False,False,False,compile_failure,385844083c14f86c9900ab7d9d388fc6a9d1348cb99f0ebab51579d9d0accb2e,3.1947591258212924,182,515,rtllm2_pass1_qwen25_coder
baseline_v0_1,rtllm2,pass1,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Arithmetic__Multiplier__multi_8bit,0,True,True,True,passed,385844083c14f86c9900ab7d9d388fc6a9d1348cb99f0ebab51579d9d0accb2e,1.3923740843310952,222,555,rtllm2_pass1_qwen3_coder
baseline_v0_1,rtllm2,pass1,qwen36-27b,qwen36-27b,Arithmetic__Multiplier__multi_8bit,0,True,True,True,passed,385844083c14f86c9900ab7d9d388fc6a9d1348cb99f0ebab51579d9d0accb2e,4.6172660500742495,303,654,rtllm2_pass1_qwen36_27b
baseline_v0_1,rtllm2,pass1,qwen36-35b-a3b,qwen36-35b-a3b,Arithmetic__Multiplier__multi_8bit,0,True,False,False,simulation_failure,385844083c14f86c9900ab7d9d388fc6a9d1348cb99f0ebab51579d9d0accb2e,1.66478769807145,315,666,rtllm2_pass1_qwen36_35b_a3b
baseline_v0_1,rtllm2,pass1,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Arithmetic__Multiplier__multi_booth_8bit,0,True,False,False,simulation_failure,896705deda59991973040d2411b943f8f58dc87569d6489811302a412002cb36,13.049513101577759,286,827,rtllm2_pass1_deepseek_coder
baseline_v0_1,rtllm2,pass1,qwen25-coder-32b,qwen25-coder-32b,Arithmetic__Multiplier__multi_booth_8bit,0,True,True,True,passed,896705deda59991973040d2411b943f8f58dc87569d6489811302a412002cb36,4.543950066901743,259,766,rtllm2_pass1_qwen25_coder
baseline_v0_1,rtllm2,pass1,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Arithmetic__Multiplier__multi_booth_8bit,0,True,True,True,passed,896705deda59991973040d2411b943f8f58dc87569d6489811302a412002cb36,1.5504545904695988,247,754,rtllm2_pass1_qwen3_coder
baseline_v0_1,rtllm2,pass1,qwen36-27b,qwen36-27b,Arithmetic__Multiplier__multi_booth_8bit,0,True,True,True,passed,896705deda59991973040d2411b943f8f58dc87569d6489811302a412002cb36,5.6736389878205955,369,897,rtllm2_pass1_qwen36_27b
baseline_v0_1,rtllm2,pass1,qwen36-35b-a3b,qwen36-35b-a3b,Arithmetic__Multiplier__multi_booth_8bit,0,True,True,True,passed,896705deda59991973040d2411b943f8f58dc87569d6489811302a412002cb36,2.646112645044923,492,1020,rtllm2_pass1_qwen36_35b_a3b
baseline_v0_1,rtllm2,pass1,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Arithmetic__Multiplier__multi_pipe_4bit,0,True,True,True,passed,a41a0f47417a5b1960ba0380a8fb5b426772a3a99ecca7d59b812132c051b86e,21.071844308637083,471,1083,rtllm2_pass1_deepseek_coder
baseline_v0_1,rtllm2,pass1,qwen25-coder-32b,qwen25-coder-32b,Arithmetic__Multiplier__multi_pipe_4bit,0,True,True,True,passed,a41a0f47417a5b1960ba0380a8fb5b426772a3a99ecca7d59b812132c051b86e,8.12901099678129,465,1023,rtllm2_pass1_qwen25_coder
baseline_v0_1,rtllm2,pass1,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Arithmetic__Multiplier__multi_pipe_4bit,0,False,False,False,compile_failure,a41a0f47417a5b1960ba0380a8fb5b426772a3a99ecca7d59b812132c051b86e,3.0355062214657664,487,1045,rtllm2_pass1_qwen3_coder
baseline_v0_1,rtllm2,pass1,qwen36-27b,qwen36-27b,Arithmetic__Multiplier__multi_pipe_4bit,0,False,False,False,compile_failure,a41a0f47417a5b1960ba0380a8fb5b426772a3a99ecca7d59b812132c051b86e,10.462960440665483,691,1280,rtllm2_pass1_qwen36_27b
baseline_v0_1,rtllm2,pass1,qwen36-35b-a3b,qwen36-35b-a3b,Arithmetic__Multiplier__multi_pipe_4bit,0,True,True,True,passed,a41a0f47417a5b1960ba0380a8fb5b426772a3a99ecca7d59b812132c051b86e,6.907471150625497,1323,1912,rtllm2_pass1_qwen36_35b_a3b
baseline_v0_1,rtllm2,pass1,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Arithmetic__Multiplier__multi_pipe_8bit,0,True,True,True,passed,e5711623e6cd3fd38dd3060880c466afdb38ad1cb4d32af05ac0d4ab2afa61e1,40.90507931262255,912,1707,rtllm2_pass1_deepseek_coder
baseline_v0_1,rtllm2,pass1,qwen25-coder-32b,qwen25-coder-32b,Arithmetic__Multiplier__multi_pipe_8bit,0,False,False,False,compile_failure,e5711623e6cd3fd38dd3060880c466afdb38ad1cb4d32af05ac0d4ab2afa61e1,7.979757965542376,455,1157,rtllm2_pass1_qwen25_coder
baseline_v0_1,rtllm2,pass1,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Arithmetic__Multiplier__multi_pipe_8bit,0,True,True,True,passed,e5711623e6cd3fd38dd3060880c466afdb38ad1cb4d32af05ac0d4ab2afa61e1,4.146143103949726,661,1363,rtllm2_pass1_qwen3_coder
baseline_v0_1,rtllm2,pass1,qwen36-27b,qwen36-27b,Arithmetic__Multiplier__multi_pipe_8bit,0,True,True,True,passed,e5711623e6cd3fd38dd3060880c466afdb38ad1cb4d32af05ac0d4ab2afa61e1,16.865168557036668,1116,1860,rtllm2_pass1_qwen36_27b
baseline_v0_1,rtllm2,pass1,qwen36-35b-a3b,qwen36-35b-a3b,Arithmetic__Multiplier__multi_pipe_8bit,0,True,True,True,passed,e5711623e6cd3fd38dd3060880c466afdb38ad1cb4d32af05ac0d4ab2afa61e1,9.492738659959286,1822,2566,rtllm2_pass1_qwen36_35b_a3b
baseline_v0_1,rtllm2,pass1,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Arithmetic__Other__fixed_point_adder,0,True,False,False,simulation_failure,e2e515330e9dbb0525741253c95c4643bd72292d9212fc2d4b58acef599f944b,18.753231926821172,421,968,rtllm2_pass1_deepseek_coder
baseline_v0_1,rtllm2,pass1,qwen25-coder-32b,qwen25-coder-32b,Arithmetic__Other__fixed_point_adder,0,True,True,True,passed,e2e515330e9dbb0525741253c95c4643bd72292d9212fc2d4b58acef599f944b,5.205182591453195,297,800,rtllm2_pass1_qwen25_coder
baseline_v0_1,rtllm2,pass1,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Arithmetic__Other__fixed_point_adder,0,True,True,True,passed,e2e515330e9dbb0525741253c95c4643bd72292d9212fc2d4b58acef599f944b,3.44401519279927,553,1056,rtllm2_pass1_qwen3_coder
baseline_v0_1,rtllm2,pass1,qwen36-27b,qwen36-27b,Arithmetic__Other__fixed_point_adder,0,False,False,False,compile_failure,e2e515330e9dbb0525741253c95c4643bd72292d9212fc2d4b58acef599f944b,12.573794985655695,833,1366,rtllm2_pass1_qwen36_27b
baseline_v0_1,rtllm2,pass1,qwen36-35b-a3b,qwen36-35b-a3b,Arithmetic__Other__fixed_point_adder,0,True,True,True,passed,e2e515330e9dbb0525741253c95c4643bd72292d9212fc2d4b58acef599f944b,15.87651925906539,3058,3591,rtllm2_pass1_qwen36_35b_a3b
baseline_v0_1,rtllm2,pass1,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Arithmetic__Other__fixed_point_substractor,0,True,True,True,passed,d6450ff7ec33219e2603881eba9baf31ac3ba4ec221fa114a1ca8279199b5154,27.33885311242193,602,1086,rtllm2_pass1_deepseek_coder
baseline_v0_1,rtllm2,pass1,qwen25-coder-32b,qwen25-coder-32b,Arithmetic__Other__fixed_point_substractor,0,True,True,True,passed,d6450ff7ec33219e2603881eba9baf31ac3ba4ec221fa114a1ca8279199b5154,5.933533960022032,339,777,rtllm2_pass1_qwen25_coder
baseline_v0_1,rtllm2,pass1,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Arithmetic__Other__fixed_point_substractor,0,True,True,True,passed,d6450ff7ec33219e2603881eba9baf31ac3ba4ec221fa114a1ca8279199b5154,1.5981782274320722,255,693,rtllm2_pass1_qwen3_coder
baseline_v0_1,rtllm2,pass1,qwen36-27b,qwen36-27b,Arithmetic__Other__fixed_point_substractor,0,True,True,True,passed,d6450ff7ec33219e2603881eba9baf31ac3ba4ec221fa114a1ca8279199b5154,19.21378077659756,1268,1731,rtllm2_pass1_qwen36_27b
baseline_v0_1,rtllm2,pass1,qwen36-35b-a3b,qwen36-35b-a3b,Arithmetic__Other__fixed_point_substractor,0,True,True,True,passed,d6450ff7ec33219e2603881eba9baf31ac3ba4ec221fa114a1ca8279199b5154,3.120957522187382,597,1060,rtllm2_pass1_qwen36_35b_a3b
baseline_v0_1,rtllm2,pass1,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Arithmetic__Other__float_multi,0,True,True,True,passed,d08f4cd3c4948ce63dea068e75031275cd180a3a694bf1c1e0a11d920772a24b,52.357683586888015,1178,1767,rtllm2_pass1_deepseek_coder
baseline_v0_1,rtllm2,pass1,qwen25-coder-32b,qwen25-coder-32b,Arithmetic__Other__float_multi,0,False,False,False,compile_failure,d08f4cd3c4948ce63dea068e75031275cd180a3a694bf1c1e0a11d920772a24b,20.54810497444123,1174,1716,rtllm2_pass1_qwen25_coder
baseline_v0_1,rtllm2,pass1,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Arithmetic__Other__float_multi,0,True,True,True,passed,d08f4cd3c4948ce63dea068e75031275cd180a3a694bf1c1e0a11d920772a24b,8.970837484113872,1443,1985,rtllm2_pass1_qwen3_coder
baseline_v0_1,rtllm2,pass1,qwen36-27b,qwen36-27b,Arithmetic__Other__float_multi,0,False,False,False,compile_failure,d08f4cd3c4948ce63dea068e75031275cd180a3a694bf1c1e0a11d920772a24b,36.232657035347074,2392,2965,rtllm2_pass1_qwen36_27b
baseline_v0_1,rtllm2,pass1,qwen36-35b-a3b,qwen36-35b-a3b,Arithmetic__Other__float_multi,0,False,False,False,compile_failure,d08f4cd3c4948ce63dea068e75031275cd180a3a694bf1c1e0a11d920772a24b,18.334211053792387,3530,4103,rtllm2_pass1_qwen36_35b_a3b
baseline_v0_1,rtllm2,pass1,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Arithmetic__Substractor__sub_64bit,0,True,True,True,passed,9e023973fbb11c93db7a9fcea9007c2642d39b33649238909a6ad4bfc5b9acb1,7.943958883173764,180,553,rtllm2_pass1_deepseek_coder
baseline_v0_1,rtllm2,pass1,qwen25-coder-32b,qwen25-coder-32b,Arithmetic__Substractor__sub_64bit,0,True,True,True,passed,9e023973fbb11c93db7a9fcea9007c2642d39b33649238909a6ad4bfc5b9acb1,2.1528683369979262,122,476,rtllm2_pass1_qwen25_coder
baseline_v0_1,rtllm2,pass1,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Arithmetic__Substractor__sub_64bit,0,True,True,True,passed,9e023973fbb11c93db7a9fcea9007c2642d39b33649238909a6ad4bfc5b9acb1,1.238692811690271,197,551,rtllm2_pass1_qwen3_coder
baseline_v0_1,rtllm2,pass1,qwen36-27b,qwen36-27b,Arithmetic__Substractor__sub_64bit,0,True,True,True,passed,9e023973fbb11c93db7a9fcea9007c2642d39b33649238909a6ad4bfc5b9acb1,4.56475483160466,298,669,rtllm2_pass1_qwen36_27b
baseline_v0_1,rtllm2,pass1,qwen36-35b-a3b,qwen36-35b-a3b,Arithmetic__Substractor__sub_64bit,0,True,True,True,passed,9e023973fbb11c93db7a9fcea9007c2642d39b33649238909a6ad4bfc5b9acb1,2.298246667254716,438,809,rtllm2_pass1_qwen36_35b_a3b
baseline_v0_1,rtllm2,pass1,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Control__Counter__JC_counter,0,True,True,True,passed,5b0dcc2124eefa9f4cb4563e85b5026afe7133dceace9f72ab2d5345a170fb07,6.825617352500558,153,565,rtllm2_pass1_deepseek_coder
baseline_v0_1,rtllm2,pass1,qwen25-coder-32b,qwen25-coder-32b,Control__Counter__JC_counter,0,True,False,False,simulation_failure,5b0dcc2124eefa9f4cb4563e85b5026afe7133dceace9f72ab2d5345a170fb07,2.309920289553702,131,515,rtllm2_pass1_qwen25_coder
baseline_v0_1,rtllm2,pass1,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Control__Counter__JC_counter,0,True,True,True,passed,5b0dcc2124eefa9f4cb4563e85b5026afe7133dceace9f72ab2d5345a170fb07,0.960065983235836,152,536,rtllm2_pass1_qwen3_coder
baseline_v0_1,rtllm2,pass1,qwen36-27b,qwen36-27b,Control__Counter__JC_counter,0,True,True,True,passed,5b0dcc2124eefa9f4cb4563e85b5026afe7133dceace9f72ab2d5345a170fb07,2.5878916629590094,169,570,rtllm2_pass1_qwen36_27b
baseline_v0_1,rtllm2,pass1,qwen36-35b-a3b,qwen36-35b-a3b,Control__Counter__JC_counter,0,True,True,True,passed,5b0dcc2124eefa9f4cb4563e85b5026afe7133dceace9f72ab2d5345a170fb07,0.8867285759188235,164,565,rtllm2_pass1_qwen36_35b_a3b
baseline_v0_1,rtllm2,pass1,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Control__Counter__counter_12,0,True,True,True,passed,0d3cace51cfbe95b2d84d8e6a2e41b45bc6e7f89e5768e6a9a939b6768c39c2a,9.622388295829296,214,613,rtllm2_pass1_deepseek_coder
baseline_v0_1,rtllm2,pass1,qwen25-coder-32b,qwen25-coder-32b,Control__Counter__counter_12,0,True,True,True,passed,0d3cace51cfbe95b2d84d8e6a2e41b45bc6e7f89e5768e6a9a939b6768c39c2a,2.29225548543036,130,504,rtllm2_pass1_qwen25_coder
baseline_v0_1,rtllm2,pass1,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Control__Counter__counter_12,0,True,True,True,passed,0d3cace51cfbe95b2d84d8e6a2e41b45bc6e7f89e5768e6a9a939b6768c39c2a,0.9677376402541995,153,527,rtllm2_pass1_qwen3_coder
baseline_v0_1,rtllm2,pass1,qwen36-27b,qwen36-27b,Control__Counter__counter_12,0,True,True,True,passed,0d3cace51cfbe95b2d84d8e6a2e41b45bc6e7f89e5768e6a9a939b6768c39c2a,2.4003663528710604,153,539,rtllm2_pass1_qwen36_27b
baseline_v0_1,rtllm2,pass1,qwen36-35b-a3b,qwen36-35b-a3b,Control__Counter__counter_12,0,True,True,True,passed,0d3cace51cfbe95b2d84d8e6a2e41b45bc6e7f89e5768e6a9a939b6768c39c2a,0.7731376560404897,142,528,rtllm2_pass1_qwen36_35b_a3b
baseline_v0_1,rtllm2,pass1,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Control__Counter__ring_counter,0,False,False,False,compile_failure,ec72af85724d83ddf422af1788d77e60ae68a74b53b5486e4b1df7e1736a4be2,4.888933971524239,109,516,rtllm2_pass1_deepseek_coder
baseline_v0_1,rtllm2,pass1,qwen25-coder-32b,qwen25-coder-32b,Control__Counter__ring_counter,0,False,False,False,compile_failure,ec72af85724d83ddf422af1788d77e60ae68a74b53b5486e4b1df7e1736a4be2,1.6481956467032433,93,472,rtllm2_pass1_qwen25_coder
baseline_v0_1,rtllm2,pass1,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Control__Counter__ring_counter,0,False,False,False,compile_failure,ec72af85724d83ddf422af1788d77e60ae68a74b53b5486e4b1df7e1736a4be2,0.5962583292275667,93,472,rtllm2_pass1_qwen3_coder
baseline_v0_1,rtllm2,pass1,qwen36-27b,qwen36-27b,Control__Counter__ring_counter,0,False,False,False,compile_failure,ec72af85724d83ddf422af1788d77e60ae68a74b53b5486e4b1df7e1736a4be2,1.7103614620864391,111,508,rtllm2_pass1_qwen36_27b
baseline_v0_1,rtllm2,pass1,qwen36-35b-a3b,qwen36-35b-a3b,Control__Counter__ring_counter,0,False,False,False,compile_failure,ec72af85724d83ddf422af1788d77e60ae68a74b53b5486e4b1df7e1736a4be2,0.7317847162485123,134,531,rtllm2_pass1_qwen36_35b_a3b
baseline_v0_1,rtllm2,pass1,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Control__Counter__up_down_counter,0,True,True,True,passed,a414b9d4527314809724bfb841ab5e204d1cc55632fc2d30ee252e1ef8444059,5.45604142639786,122,488,rtllm2_pass1_deepseek_coder
baseline_v0_1,rtllm2,pass1,qwen25-coder-32b,qwen25-coder-32b,Control__Counter__up_down_counter,0,True,True,True,passed,a414b9d4527314809724bfb841ab5e204d1cc55632fc2d30ee252e1ef8444059,1.907162195071578,108,439,rtllm2_pass1_qwen25_coder
baseline_v0_1,rtllm2,pass1,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Control__Counter__up_down_counter,0,True,True,True,passed,a414b9d4527314809724bfb841ab5e204d1cc55632fc2d30ee252e1ef8444059,0.59082121681422,92,423,rtllm2_pass1_qwen3_coder
baseline_v0_1,rtllm2,pass1,qwen36-27b,qwen36-27b,Control__Counter__up_down_counter,0,True,True,True,passed,a414b9d4527314809724bfb841ab5e204d1cc55632fc2d30ee252e1ef8444059,2.0069970740005374,129,479,rtllm2_pass1_qwen36_27b
baseline_v0_1,rtllm2,pass1,qwen36-35b-a3b,qwen36-35b-a3b,Control__Counter__up_down_counter,0,True,True,True,passed,a414b9d4527314809724bfb841ab5e204d1cc55632fc2d30ee252e1ef8444059,0.6671291762031615,122,472,rtllm2_pass1_qwen36_35b_a3b
baseline_v0_1,rtllm2,pass1,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Control__Finite State Machine__fsm,0,True,False,False,simulation_failure,c0db53745a530294ebf992943bbc0c9eca93a0014701247c6d0027940418ffa2,22.119020638987422,485,855,rtllm2_pass1_deepseek_coder
baseline_v0_1,rtllm2,pass1,qwen25-coder-32b,qwen25-coder-32b,Control__Finite State Machine__fsm,0,True,False,False,simulation_failure,c0db53745a530294ebf992943bbc0c9eca93a0014701247c6d0027940418ffa2,6.32576257456094,362,709,rtllm2_pass1_qwen25_coder
baseline_v0_1,rtllm2,pass1,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Control__Finite State Machine__fsm,0,True,False,False,simulation_failure,c0db53745a530294ebf992943bbc0c9eca93a0014701247c6d0027940418ffa2,2.7271448876708746,438,785,rtllm2_pass1_qwen3_coder
baseline_v0_1,rtllm2,pass1,qwen36-27b,qwen36-27b,Control__Finite State Machine__fsm,0,True,True,True,passed,c0db53745a530294ebf992943bbc0c9eca93a0014701247c6d0027940418ffa2,14.416262656915933,952,1315,rtllm2_pass1_qwen36_27b
baseline_v0_1,rtllm2,pass1,qwen36-35b-a3b,qwen36-35b-a3b,Control__Finite State Machine__fsm,0,True,True,True,passed,c0db53745a530294ebf992943bbc0c9eca93a0014701247c6d0027940418ffa2,4.718461017124355,908,1271,rtllm2_pass1_qwen36_35b_a3b
baseline_v0_1,rtllm2,pass1,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Control__Finite State Machine__sequence_detector,0,False,False,False,compile_failure,e6f86269f77fb5bf45a9fe5275992c826d1bf3e08f16e22ebb03cf2e2c00308b,23.661636141128838,522,941,rtllm2_pass1_deepseek_coder
baseline_v0_1,rtllm2,pass1,qwen25-coder-32b,qwen25-coder-32b,Control__Finite State Machine__sequence_detector,0,False,False,False,compile_failure,e6f86269f77fb5bf45a9fe5275992c826d1bf3e08f16e22ebb03cf2e2c00308b,7.1799732111394405,411,793,rtllm2_pass1_qwen25_coder
baseline_v0_1,rtllm2,pass1,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Control__Finite State Machine__sequence_detector,0,False,False,False,compile_failure,e6f86269f77fb5bf45a9fe5275992c826d1bf3e08f16e22ebb03cf2e2c00308b,2.5678759030997753,412,794,rtllm2_pass1_qwen3_coder
baseline_v0_1,rtllm2,pass1,qwen36-27b,qwen36-27b,Control__Finite State Machine__sequence_detector,0,False,False,False,compile_failure,e6f86269f77fb5bf45a9fe5275992c826d1bf3e08f16e22ebb03cf2e2c00308b,9.352398061193526,616,1022,rtllm2_pass1_qwen36_27b
baseline_v0_1,rtllm2,pass1,qwen36-35b-a3b,qwen36-35b-a3b,Control__Finite State Machine__sequence_detector,0,False,False,False,compile_failure,e6f86269f77fb5bf45a9fe5275992c826d1bf3e08f16e22ebb03cf2e2c00308b,3.5232901088893414,676,1082,rtllm2_pass1_qwen36_35b_a3b
baseline_v0_1,rtllm2,pass1,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Memory__FIFO__asyn_fifo,0,False,False,False,compile_failure,23502afd6bcb74b21f0ff5f1b57af00227c70b1c9f2c4b5d65762696bfdbc846,43.710798031650484,972,2325,rtllm2_pass1_deepseek_coder
baseline_v0_1,rtllm2,pass1,qwen25-coder-32b,qwen25-coder-32b,Memory__FIFO__asyn_fifo,0,False,False,False,compile_failure,23502afd6bcb74b21f0ff5f1b57af00227c70b1c9f2c4b5d65762696bfdbc846,18.114168702624738,1024,2290,rtllm2_pass1_qwen25_coder
baseline_v0_1,rtllm2,pass1,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Memory__FIFO__asyn_fifo,0,False,False,False,compile_failure,23502afd6bcb74b21f0ff5f1b57af00227c70b1c9f2c4b5d65762696bfdbc846,7.869500085711479,1259,2525,rtllm2_pass1_qwen3_coder
baseline_v0_1,rtllm2,pass1,qwen36-27b,qwen36-27b,Memory__FIFO__asyn_fifo,0,False,False,False,compile_failure,23502afd6bcb74b21f0ff5f1b57af00227c70b1c9f2c4b5d65762696bfdbc846,23.192869554739445,1532,2849,rtllm2_pass1_qwen36_27b
baseline_v0_1,rtllm2,pass1,qwen36-35b-a3b,qwen36-35b-a3b,Memory__FIFO__asyn_fifo,0,False,False,False,compile_failure,23502afd6bcb74b21f0ff5f1b57af00227c70b1c9f2c4b5d65762696bfdbc846,9.850266353227198,1827,3144,rtllm2_pass1_qwen36_35b_a3b
baseline_v0_1,rtllm2,pass1,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Memory__LIFO__LIFObuffer,0,True,True,True,passed,b1117ebc20454fdcdca5931b8a23d114dbdd015740187b40853f622ae0bd10fe,18.240155678242445,412,925,rtllm2_pass1_deepseek_coder
baseline_v0_1,rtllm2,pass1,qwen25-coder-32b,qwen25-coder-32b,Memory__LIFO__LIFObuffer,0,True,True,True,passed,b1117ebc20454fdcdca5931b8a23d114dbdd015740187b40853f622ae0bd10fe,6.232778443023562,356,834,rtllm2_pass1_qwen25_coder
baseline_v0_1,rtllm2,pass1,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Memory__LIFO__LIFObuffer,0,True,True,True,passed,b1117ebc20454fdcdca5931b8a23d114dbdd015740187b40853f622ae0bd10fe,3.194519540295005,513,991,rtllm2_pass1_qwen3_coder
baseline_v0_1,rtllm2,pass1,qwen36-27b,qwen36-27b,Memory__LIFO__LIFObuffer,0,True,True,True,passed,b1117ebc20454fdcdca5931b8a23d114dbdd015740187b40853f622ae0bd10fe,8.098195458762348,534,1038,rtllm2_pass1_qwen36_27b
baseline_v0_1,rtllm2,pass1,qwen36-35b-a3b,qwen36-35b-a3b,Memory__LIFO__LIFObuffer,0,True,True,True,passed,b1117ebc20454fdcdca5931b8a23d114dbdd015740187b40853f622ae0bd10fe,3.1452443241141737,602,1106,rtllm2_pass1_qwen36_35b_a3b
baseline_v0_1,rtllm2,pass1,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Memory__Shifter__LFSR,0,False,False,False,compile_failure,c7309acee38e593b5d934b9c64c4f69cd48d9f651fb734a4cabceb2ad313e705,5.02672725263983,113,436,rtllm2_pass1_deepseek_coder
baseline_v0_1,rtllm2,pass1,qwen25-coder-32b,qwen25-coder-32b,Memory__Shifter__LFSR,0,False,False,False,compile_failure,c7309acee38e593b5d934b9c64c4f69cd48d9f651fb734a4cabceb2ad313e705,1.7685971530154347,100,406,rtllm2_pass1_qwen25_coder
baseline_v0_1,rtllm2,pass1,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Memory__Shifter__LFSR,0,False,False,False,compile_failure,c7309acee38e593b5d934b9c64c4f69cd48d9f651fb734a4cabceb2ad313e705,0.6068571750074625,95,401,rtllm2_pass1_qwen3_coder
baseline_v0_1,rtllm2,pass1,qwen36-27b,qwen36-27b,Memory__Shifter__LFSR,0,False,False,False,compile_failure,c7309acee38e593b5d934b9c64c4f69cd48d9f651fb734a4cabceb2ad313e705,3.1476284489035606,207,529,rtllm2_pass1_qwen36_27b
baseline_v0_1,rtllm2,pass1,qwen36-35b-a3b,qwen36-35b-a3b,Memory__Shifter__LFSR,0,False,False,False,compile_failure,c7309acee38e593b5d934b9c64c4f69cd48d9f651fb734a4cabceb2ad313e705,0.6808402761816978,124,446,rtllm2_pass1_qwen36_35b_a3b
