baseline,benchmark,mode,task_id,model,sample_id,final_pass,compile_pass,sim_pass,failure_category,source_results_path
baseline_v0_1,rtllm2,pass1,Control__Finite State Machine__fsm,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Control__Finite State Machine__sequence_detector,deepseek-coder-v2-lite-instruct,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Control__Finite State Machine__sequence_detector,qwen25-coder-32b,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Control__Finite State Machine__sequence_detector,qwen3-coder-30b-a3b-instruct,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Control__Finite State Machine__sequence_detector,qwen36-27b,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Control__Finite State Machine__sequence_detector,qwen36-35b-a3b,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Memory__FIFO__asyn_fifo,deepseek-coder-v2-lite-instruct,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Memory__FIFO__asyn_fifo,qwen25-coder-32b,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Memory__FIFO__asyn_fifo,qwen3-coder-30b-a3b-instruct,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Memory__FIFO__asyn_fifo,qwen36-27b,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Memory__FIFO__asyn_fifo,qwen36-35b-a3b,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Memory__LIFO__LIFObuffer,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Memory__LIFO__LIFObuffer,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Memory__LIFO__LIFObuffer,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Memory__LIFO__LIFObuffer,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Memory__LIFO__LIFObuffer,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Memory__Shifter__LFSR,deepseek-coder-v2-lite-instruct,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Memory__Shifter__LFSR,qwen25-coder-32b,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Memory__Shifter__LFSR,qwen3-coder-30b-a3b-instruct,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Memory__Shifter__LFSR,qwen36-27b,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Memory__Shifter__LFSR,qwen36-35b-a3b,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Memory__Shifter__barrel_shifter,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Memory__Shifter__barrel_shifter,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Memory__Shifter__barrel_shifter,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Memory__Shifter__barrel_shifter,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Memory__Shifter__barrel_shifter,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Memory__Shifter__right_shifter,deepseek-coder-v2-lite-instruct,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Memory__Shifter__right_shifter,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Memory__Shifter__right_shifter,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Memory__Shifter__right_shifter,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Memory__Shifter__right_shifter,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Frequency divider__freq_div,deepseek-coder-v2-lite-instruct,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Frequency divider__freq_div,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Frequency divider__freq_div,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Frequency divider__freq_div,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Frequency divider__freq_div,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Frequency divider__freq_divbyeven,deepseek-coder-v2-lite-instruct,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Frequency divider__freq_divbyeven,qwen25-coder-32b,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Frequency divider__freq_divbyeven,qwen3-coder-30b-a3b-instruct,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Frequency divider__freq_divbyeven,qwen36-27b,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Frequency divider__freq_divbyeven,qwen36-35b-a3b,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Frequency divider__freq_divbyfrac,deepseek-coder-v2-lite-instruct,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Frequency divider__freq_divbyfrac,qwen25-coder-32b,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Frequency divider__freq_divbyfrac,qwen3-coder-30b-a3b-instruct,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Frequency divider__freq_divbyfrac,qwen36-27b,0,False,False,False,code_extraction_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Frequency divider__freq_divbyfrac,qwen36-35b-a3b,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Frequency divider__freq_divbyodd,deepseek-coder-v2-lite-instruct,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Frequency divider__freq_divbyodd,qwen25-coder-32b,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Frequency divider__freq_divbyodd,qwen3-coder-30b-a3b-instruct,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Frequency divider__freq_divbyodd,qwen36-27b,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Frequency divider__freq_divbyodd,qwen36-35b-a3b,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__calendar,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__calendar,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__calendar,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__calendar,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__calendar,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__edge_detect,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__edge_detect,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__edge_detect,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__edge_detect,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__edge_detect,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__parallel2serial,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__parallel2serial,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__parallel2serial,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__parallel2serial,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__parallel2serial,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__pulse_detect,deepseek-coder-v2-lite-instruct,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__pulse_detect,qwen25-coder-32b,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__pulse_detect,qwen3-coder-30b-a3b-instruct,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__pulse_detect,qwen36-27b,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__pulse_detect,qwen36-35b-a3b,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__serial2parallel,deepseek-coder-v2-lite-instruct,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__serial2parallel,qwen25-coder-32b,0,False,True,False,timeout,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__serial2parallel,qwen3-coder-30b-a3b-instruct,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__serial2parallel,qwen36-27b,0,False,True,False,timeout,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__serial2parallel,qwen36-35b-a3b,0,False,True,False,timeout,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__synchronizer,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__synchronizer,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__synchronizer,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__synchronizer,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__synchronizer,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__traffic_light,deepseek-coder-v2-lite-instruct,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__traffic_light,qwen25-coder-32b,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__traffic_light,qwen3-coder-30b-a3b-instruct,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__traffic_light,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__traffic_light,qwen36-35b-a3b,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__width_8to16,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__width_8to16,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__width_8to16,qwen3-coder-30b-a3b-instruct,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__width_8to16,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Others__width_8to16,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__RISC-V__RAM,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__RISC-V__RAM,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__RISC-V__RAM,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__RISC-V__RAM,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__RISC-V__RAM,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__RISC-V__ROM,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__RISC-V__ROM,qwen25-coder-32b,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__RISC-V__ROM,qwen3-coder-30b-a3b-instruct,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__RISC-V__ROM,qwen36-27b,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__RISC-V__ROM,qwen36-35b-a3b,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__RISC-V__alu,deepseek-coder-v2-lite-instruct,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__RISC-V__alu,qwen25-coder-32b,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__RISC-V__alu,qwen3-coder-30b-a3b-instruct,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__RISC-V__alu,qwen36-27b,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__RISC-V__alu,qwen36-35b-a3b,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__RISC-V__clkgenerator,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__RISC-V__clkgenerator,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__RISC-V__clkgenerator,qwen3-coder-30b-a3b-instruct,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__RISC-V__clkgenerator,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__RISC-V__clkgenerator,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__RISC-V__instr_reg,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__RISC-V__instr_reg,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__RISC-V__instr_reg,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__RISC-V__instr_reg,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__RISC-V__instr_reg,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__RISC-V__pe,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__RISC-V__pe,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__RISC-V__pe,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__RISC-V__pe,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__RISC-V__pe,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Signal generation__signal_generator,deepseek-coder-v2-lite-instruct,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Signal generation__signal_generator,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtllm2,pass1,Miscellaneous__Signal generation__signal_generator,qwen3-coder-30b-a3b-instruct,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
